"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"936","RT @YourPlus1: Looking for someone to show you the best #PeakDistrict walks? Find them on https://t.co/4urc6l6Psi https://t.co/ZBDPT7dVbi",FALSE,0,NA,2015-12-10 15:08:36,FALSE,NA,"674968965861478400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"937","RT @weatherwhaley: Today's weather at in Whaley Bridge. https://t.co/FdLwfk6Z78 #peakdistrict #weather #whaleybridge https://t.co/QaWXFESsRX",FALSE,0,NA,2015-12-10 15:08:31,FALSE,NA,"674968945217159168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"938","RT @PyattHesbrook: Lots of lovely things in stock for Christmas! #shopsmall #antiques #Christmas #peakdistrict #interiordesign https://t.co…",FALSE,0,NA,2015-12-10 15:07:12,FALSE,NA,"674968612315209728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",2,TRUE,FALSE,NA,NA
"939","RT @VisitPeaks: #christmas #holidaycottages #peakdistrict #christmastree getting festive now! https://t.co/TGVDVJ1hMB",FALSE,0,NA,2015-12-10 15:07:04,FALSE,NA,"674968578874060800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"940","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 15:06:57,FALSE,NA,"674968550784765952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",12,TRUE,FALSE,NA,NA
"941","RT @JonathanADodds: VIDEO: Watch #PeakDistrict volunteers at work assisting the Cumbria flood effort https://t.co/sZUXXhj8sR https://t.co/s…",FALSE,0,NA,2015-12-10 15:06:50,FALSE,NA,"674968521684729856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",2,TRUE,FALSE,NA,NA
"942","RT @countrywalking: @PDVUG @peakdistrict Hi there. It's Thorpe Cloud above Dovedale, grid ref SK151509. Go find it!",FALSE,0,NA,2015-12-10 15:06:46,FALSE,NA,"674968503636631558",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"943","RT @PeacockRowsley: Delicious reasons to dine at The Peacock in December: https://t.co/fOUuYLMWuP 
#PeakDistrict #Christmas https://t.co/xj…",FALSE,0,NA,2015-12-10 15:05:29,FALSE,NA,"674968183107936256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"944","RT @OutsideShop: Tonight in Hathersage! The launch of the new #climbing guide to #PeakDistrict #Gritstone https://t.co/BtIjgcaBK2 https://t…",FALSE,0,NA,2015-12-10 15:05:19,FALSE,NA,"674968138526695426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",2,TRUE,FALSE,NA,NA
"945","RT @tips4golfswing: RT OutsideShop Tonight in Hathersage! The launch of the new #climbing guide to #PeakDistrict #Gritstone … https://t.co/…",FALSE,0,NA,2015-12-10 15:05:14,FALSE,NA,"674968118226255872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"946","RT @wpduk: Today's #tbt is of 11kV hot stick live line work on a pole change in the #PeakDistrict, #Derbyshire. Guess the year! https://t.c…",FALSE,0,NA,2015-12-10 15:05:02,FALSE,NA,"674968066883719168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",4,TRUE,FALSE,NA,NA
"947","RT @SandJMills: More amazing #Christmas Trees to see in #Winster church #peakdistrict https://t.co/vr9Bdm3hGk",FALSE,0,NA,2015-12-10 15:03:38,FALSE,NA,"674967714943868928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",2,TRUE,FALSE,NA,NA
"948","RT @JonathanADodds: Campaigners fear new parking charges threaten ''motorcycling mecca' in #PeakDistrict https://t.co/A10fqB7Kbi https://t.…",FALSE,0,NA,2015-12-10 15:03:27,FALSE,NA,"674967668764577792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"949","RT @k2_dutch: Nice afternoon #run across the skyline with a grade 1 scramble thrown in for good measure #peakdistrict #outdoors https://t.c…",FALSE,0,NA,2015-12-10 15:03:16,FALSE,NA,"674967622228791296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","promderby2",1,TRUE,FALSE,NA,NA
"950","RT @djmitchell21: The breathtaking Ladybower on the outskirts of Sheffield #peakdistrict #sheffieldissuper  https://t.co/DgI8FwnOG1 https:/…",FALSE,0,NA,2015-12-10 15:00:35,FALSE,NA,"674966946874544129",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","J66DC",8,TRUE,FALSE,NA,NA
"951","RT @MarkSweens: I hope you all have a great weekend! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> #peakdistrict #derbyshire #kinder #edale #hiking #hayfield https://t.co/Ir0Xbr3Ham",FALSE,0,NA,2015-12-10 14:59:46,FALSE,NA,"674966742146416640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herman_Smeets",13,TRUE,FALSE,NA,NA
"952","RT @MCumminsPhotos: November sunrise, Great Ridge, #PeakDistrict
#WexMondays 
https://t.co/nTMcX528WB https://t.co/zR4H78B4vX",FALSE,0,NA,2015-12-10 14:54:46,FALSE,NA,"674965482831769600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chris__szigeti",5,TRUE,FALSE,NA,NA
"953","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 14:53:03,FALSE,NA,"674965054048051200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lee_fougere",12,TRUE,FALSE,NA,NA
"954","RT @MCumminsPhotos: Sparkling December sunshine all too briefly this morning near Youlgrave
#PeakDistrict https://t.co/q8XhEsWSA8",FALSE,0,NA,2015-12-10 14:52:08,FALSE,NA,"674964821465518080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chris__szigeti",1,TRUE,FALSE,NA,NA
"955","RT @PollardRoy: Higger Tor and Carl Wark from Burbage Rocks #peakdistrict with Win Hill right in the background https://t.co/2URDcaldGi",FALSE,0,NA,2015-12-10 14:36:35,FALSE,NA,"674960910688063489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawnd_austin",5,TRUE,FALSE,NA,NA
"956","RT @PollardRoy: Shafts of sunlight over Owler Tor / Mother Cap #peakdistrict https://t.co/sVB9sZpaQW",FALSE,0,NA,2015-12-10 14:36:24,FALSE,NA,"674960862214516736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawnd_austin",7,TRUE,FALSE,NA,NA
"957","RT @PollardRoy: Burbage Valley #peakdistrict above Grindleford. Nice rocks, quarrys and boulder field to play in https://t.co/1jtviVuP9W",FALSE,0,NA,2015-12-10 14:36:08,FALSE,NA,"674960794875011072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawnd_austin",2,TRUE,FALSE,NA,NA
"958","RT @danscapephoto: • evaporate • Ladybower Reservoir. #peakdistrict #peakscollective #lovegreatbritain #lovetheworld #bbctravel #gtaro… htt…",FALSE,0,NA,2015-12-10 14:28:00,FALSE,NA,"674958748973146112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","martinashefftz5",63,TRUE,FALSE,NA,NA
"959","Nice afternoon #run across the skyline with a grade 1 scramble thrown in for good measure #peakdistrict #outdoors https://t.co/EoJzeZiaRT",FALSE,2,NA,2015-12-10 14:23:01,FALSE,NA,"674957494419107840",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","k2_dutch",1,FALSE,FALSE,NA,NA
"960","Campaigners fear new parking charges threaten ''motorcycling mecca' in #PeakDistrict https://t.co/A10fqB7Kbi https://t.co/rZhEmMXENq",FALSE,0,NA,2015-12-10 14:04:11,FALSE,NA,"674952756009025536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JonathanADodds",1,FALSE,FALSE,NA,NA
"961","RT @vpdd: Want to buy locally this Christmas? 

Here's a lovely selection of @Madederbyshire and #PeakDistrict gift ideas. 

https://t.co/1…",FALSE,0,NA,2015-12-10 13:49:20,FALSE,NA,"674949020016648192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Derbyshirebrn",4,TRUE,FALSE,NA,NA
"962","RT @DCHDerby: Last of my pics from today, the summit of Back Tor on the Derwent Edges #peakdistrict @reiver_rover <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/UDpsTrzyWR",FALSE,0,NA,2015-12-10 13:48:55,FALSE,NA,"674948911937822720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HannasNature",11,TRUE,FALSE,NA,NA
"963","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-10 13:46:06,FALSE,NA,"674948204153217024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuthorMGW",13,TRUE,FALSE,NA,NA
"964","More amazing #Christmas Trees to see in #Winster church #peakdistrict https://t.co/vr9Bdm3hGk",FALSE,1,NA,2015-12-10 13:39:33,FALSE,NA,"674946555686887424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SandJMills",2,FALSE,FALSE,NA,NA
"965","RT @RavenseyeChris: Early light at a lesser-known #peakdistrict standing stone. With @fotoVUE_uk  ... https://t.co/HDH91ZKjMw",FALSE,0,NA,2015-12-10 13:35:03,FALSE,NA,"674945423228993536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NAntiquarian",13,TRUE,FALSE,NA,NA
"966","Today's #tbt is of 11kV hot stick live line work on a pole change in the #PeakDistrict, #Derbyshire. Guess the year! https://t.co/DdzZXNU60w",FALSE,2,NA,2015-12-10 13:12:57,FALSE,NA,"674939863796445184",NA,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","wpduk",4,FALSE,FALSE,NA,NA
"967","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 13:12:50,FALSE,NA,"674939833203036160",NA,"<a href=""http://delight1a1.retweet.macavalon.com"" rel=""nofollow"">delight1a1 agent app</a>","peytonlovesfood",12,TRUE,FALSE,NA,NA
"968","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 13:12:00,FALSE,NA,"674939621181009920",NA,"<a href=""http://delight1a1.retweet.macavalon.com"" rel=""nofollow"">delight1a1 agent app</a>","maria_da_hunt",12,TRUE,FALSE,NA,NA
"969","RT @MarkSweens: I hope you all have a great weekend! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> #peakdistrict #derbyshire #kinder #edale #hiking #hayfield https://t.co/Ir0Xbr3Ham",FALSE,0,NA,2015-12-10 13:11:43,FALSE,NA,"674939551471837184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KRNederland",13,TRUE,FALSE,NA,NA
"970","RT OutsideShop Tonight in Hathersage! The launch of the new #climbing guide to #PeakDistrict #Gritstone … https://t.co/KrXr2DUr4h",FALSE,0,NA,2015-12-10 12:52:23,FALSE,NA,"674934685366112256",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","tips4golfswing",1,FALSE,FALSE,NA,NA
"971","Tonight in Hathersage! The launch of the new #climbing guide to #PeakDistrict #Gritstone https://t.co/BtIjgcaBK2 https://t.co/pyJv3IhmEz",FALSE,1,NA,2015-12-10 12:45:12,FALSE,NA,"674932880020213760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OutsideShop",2,FALSE,FALSE,NA,NA
"972","RT @PyattHesbrook: Lots of lovely things in stock for Christmas! #shopsmall #antiques #Christmas #peakdistrict #interiordesign https://t.co…",FALSE,0,NA,2015-12-10 12:42:23,FALSE,NA,"674932167420588032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PJonesAntiques",2,TRUE,FALSE,NA,NA
"973","RT @PyattHesbrook: Well worth a visit to @THEhaddonhall while it's decorated to perfection for Christmas! #Derbyshire #Peakdistrict https:/…",FALSE,0,NA,2015-12-10 12:37:51,FALSE,NA,"674931028587356162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTudorDynasty",4,TRUE,FALSE,NA,NA
"974","RT @bridesupnorth: Gorgeous real #wedding in the #peakdistrict on the blog: https://t.co/WNc1dHiOlg Pics @LissaAlexandra #love https://t.co…",FALSE,0,NA,2015-12-10 12:32:56,FALSE,NA,"674929792144285696",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","LissaAlexandra",1,TRUE,FALSE,NA,NA
"975","RT @scamble446: Hdg2&amp;.#Litton 
#Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t…",FALSE,0,NA,2015-12-10 12:29:02,FALSE,NA,"674928810832371712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",4,TRUE,FALSE,NA,NA
"976","RT @scamble446: #Tideswell 
#Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t.co…",FALSE,0,NA,2015-12-10 12:28:58,FALSE,NA,"674928795053334528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",4,TRUE,FALSE,NA,NA
"977","RT @scamble446: #GreatHucklow #Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t.…",FALSE,0,NA,2015-12-10 12:28:55,FALSE,NA,"674928779068882945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",6,TRUE,FALSE,NA,NA
"978","RT @scamble446: #Foolow 
#Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t.co/4j…",FALSE,0,NA,2015-12-10 12:28:51,FALSE,NA,"674928764028100608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",4,TRUE,FALSE,NA,NA
"979","RT @scamble446: #Eyam #DerbyshireIS #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t.co/ZsF…",FALSE,0,NA,2015-12-10 12:28:46,FALSE,NA,"674928740720357376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",6,TRUE,FALSE,NA,NA
"980","RT @scamble446: #StoneyMiddleton  #Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https:…",FALSE,0,NA,2015-12-10 12:28:42,FALSE,NA,"674928725000118272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",5,TRUE,FALSE,NA,NA
"981","RT @scamble446: #CalverSlough #Derbyshire #PeakDistrict 
on a 65 #Sheffield #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://t.…",FALSE,0,NA,2015-12-10 12:28:38,FALSE,NA,"674928708784955393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",4,TRUE,FALSE,NA,NA
"982","RT @scamble446: #Grindleford #Derbyshire #PeakDistrict 
on a 65 #Sheffield to #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://…",FALSE,0,NA,2015-12-10 12:28:34,FALSE,NA,"674928692938829824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",4,TRUE,FALSE,NA,NA
"983","RT @scamble446: #PadleyGorge #Derbyshire #PeakDistrict 
on a 65 #Sheffield to #Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444 https://…",FALSE,0,NA,2015-12-10 12:28:30,FALSE,NA,"674928677034029056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",5,TRUE,FALSE,NA,NA
"984","RT @scamble446: A625 #Yorkshire #PeakDistrict 
ona65 Sheffield Buxton Bus 
https://t.co/god3tEy8IT
@luvthenorth444
@luvyorkshire444 https:/…",FALSE,0,NA,2015-12-10 12:28:26,FALSE,NA,"674928660328108032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiathecat444",5,TRUE,FALSE,NA,NA
"985","RT @PollardRoy: Higger Tor and Carl Wark from Burbage Rocks #peakdistrict with Win Hill right in the background https://t.co/2URDcaldGi",FALSE,0,NA,2015-12-10 12:16:23,FALSE,NA,"674925627821158400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",5,TRUE,FALSE,NA,NA
"986","RT @vertical_brain: Starlings not dancing yet #peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY https://t.co/MJPNg7…",FALSE,0,NA,2015-12-10 12:16:15,FALSE,NA,"674925592488321024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",2,TRUE,FALSE,NA,NA
"987","RT @vertical_brain: I live the Cat and Fiddle road #peakdistrict @D_Times  @nationaltrust  @Team_BMC @peakinfocentres @OPOTY https://t.co/I…",FALSE,0,NA,2015-12-10 12:15:59,FALSE,NA,"674925525077504001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",1,TRUE,FALSE,NA,NA
"988","RT @PollardRoy: Shafts of sunlight over Owler Tor / Mother Cap #peakdistrict https://t.co/sVB9sZpaQW",FALSE,0,NA,2015-12-10 12:15:43,FALSE,NA,"674925459289804800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",7,TRUE,FALSE,NA,NA
"989","RT @PollardRoy: Burbage Valley #peakdistrict above Grindleford. Nice rocks, quarrys and boulder field to play in https://t.co/1jtviVuP9W",FALSE,0,NA,2015-12-10 12:15:38,FALSE,NA,"674925438301548544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peakinfocentres",2,TRUE,FALSE,NA,NA
"990","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 12:10:36,FALSE,NA,"674924169222610944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deadthingsbyk",12,TRUE,FALSE,NA,NA
"991","Delicious reasons to dine at The Peacock in December: https://t.co/fOUuYLMWuP 
#PeakDistrict #Christmas https://t.co/xjcnMDyMk9",FALSE,1,NA,2015-12-10 12:05:15,FALSE,NA,"674922823228502016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PeacockRowsley",1,FALSE,FALSE,NA,NA
"992","@PDVUG @peakdistrict Hi there. It's Thorpe Cloud above Dovedale, grid ref SK151509. Go find it!",FALSE,0,"PDVUG",2015-12-10 11:56:12,FALSE,"674540224374943744","674920546388287489","1625964426","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","countrywalking",1,FALSE,FALSE,NA,NA
"993","RT @JonathanADodds: VIDEO: Watch #PeakDistrict volunteers at work assisting the Cumbria flood effort https://t.co/sZUXXhj8sR https://t.co/s…",FALSE,0,NA,2015-12-10 11:56:12,FALSE,NA,"674920545499115520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AshleyLBooker",2,TRUE,FALSE,NA,NA
"994","VIDEO: Watch #PeakDistrict volunteers at work assisting the Cumbria flood effort https://t.co/sZUXXhj8sR https://t.co/sF0wwaNcI2",FALSE,0,NA,2015-12-10 11:55:16,FALSE,NA,"674920311968702465",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JonathanADodds",2,FALSE,FALSE,NA,NA
"995","RT @PollardRoy: Shafts of sunlight over Owler Tor / Mother Cap #peakdistrict https://t.co/sVB9sZpaQW",FALSE,0,NA,2015-12-10 11:53:19,FALSE,NA,"674919823307067393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mullenedge",7,TRUE,FALSE,NA,NA
"996","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:51:12,FALSE,NA,"674919290307506176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NewRoseImages",12,TRUE,FALSE,NA,NA
"997","RT @PollardRoy: Shafts of sunlight over Owler Tor / Mother Cap #peakdistrict https://t.co/sVB9sZpaQW",FALSE,0,NA,2015-12-10 11:51:04,FALSE,NA,"674919254047784960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","steviez10",7,TRUE,FALSE,NA,NA
"998","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:50:53,FALSE,NA,"674919207314833408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DKW350NZ",12,TRUE,FALSE,NA,NA
"999","RT @PollardRoy: Shafts of sunlight over Owler Tor / Mother Cap #peakdistrict https://t.co/sVB9sZpaQW",FALSE,0,NA,2015-12-10 11:48:33,FALSE,NA,"674918621785772032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","countrywalking",7,TRUE,FALSE,NA,NA
"1000","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:42:36,FALSE,NA,"674917125908230144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ThePhotoHour",12,TRUE,FALSE,NA,NA
"1001","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:42:29,FALSE,NA,"674917094329360384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","macchour",12,TRUE,FALSE,NA,NA
"1002","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:40:29,FALSE,NA,"674916593755885568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NasiLemak_MCR",12,TRUE,FALSE,NA,NA
"1003","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:39:33,FALSE,NA,"674916356173754368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MacclesfieldA2Z",12,TRUE,FALSE,NA,NA
"1004","RT @travellingsimon: One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto h…",FALSE,0,NA,2015-12-10 11:38:33,FALSE,NA,"674916104557486080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Speakeasybootle",12,TRUE,FALSE,NA,NA
"1005","One of the images I am exhibiting in @deadthingsbyk 's shop in#Macclesfield  #macchour #peakdistrict #landscapephoto https://t.co/Yaqgrxn4cX",FALSE,10,NA,2015-12-10 11:38:05,FALSE,NA,"674915988471685120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","travellingsimon",12,FALSE,FALSE,NA,NA
"1006","RT @PollardRoy: Crookhill, then Edale Valley and the Great Ridge and Kinder Scout seen from the top of Derwent Edge #peakdistrict https://t…",FALSE,0,NA,2015-12-10 11:17:32,FALSE,NA,"674910816395780096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aelfwald",5,TRUE,FALSE,NA,NA
"1007","#christmas #holidaycottages #peakdistrict #christmastree getting festive now! https://t.co/TGVDVJ1hMB",FALSE,1,NA,2015-12-10 11:15:43,FALSE,NA,"674910357132038144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VisitPeaks",1,FALSE,FALSE,NA,NA
"1008","RT @PollardRoy: Crookhill, then Edale Valley and the Great Ridge and Kinder Scout seen from the top of Derwent Edge #peakdistrict https://t…",FALSE,0,NA,2015-12-10 11:15:12,FALSE,NA,"674910228798955520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deb58T",5,TRUE,FALSE,NA,NA
"1009","Lots of lovely things in stock for Christmas! #shopsmall #antiques #Christmas #peakdistrict #interiordesign https://t.co/Yntj95E9XC",FALSE,2,NA,2015-12-10 11:07:55,FALSE,NA,"674908396513050624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PyattHesbrook",2,FALSE,FALSE,NA,NA
"1010","RT @madeinholmfirth: Hawthorn at Bilberry.Managed to 5 miles in before the rain started today.Bit of a result.#Holmfirth #Peakdistrict http…",FALSE,0,NA,2015-12-10 11:02:05,FALSE,NA,"674906928548618240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moreHolmfirth",9,TRUE,FALSE,NA,NA
"1011","Today's weather at in Whaley Bridge. https://t.co/FdLwfk6Z78 #peakdistrict #weather #whaleybridge https://t.co/QaWXFESsRX",FALSE,1,NA,2015-12-10 10:42:09,FALSE,NA,"674901912106500096",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","weatherwhaley",1,FALSE,FALSE,NA,NA
"1012","Looking for someone to show you the best #PeakDistrict walks? Find them on https://t.co/4urc6l6Psi https://t.co/ZBDPT7dVbi",FALSE,0,NA,2015-12-10 10:34:02,FALSE,NA,"674899868444307456",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","YourPlus1",1,FALSE,FALSE,NA,NA
